15:22:39;0;0;
15:22:40;0;0;
15:22:41;0;0;
15:22:42;0;0;
15:22:44;0;0;
15:22:45;0;0;
15:22:46;0;0;
15:22:47;0;0;
15:22:48;0;0;
15:22:50;0;0;
15:22:51;0;0;
15:22:52;0;0;
15:22:53;0;0;
15:22:55;0;0;
15:22:56;0;0;
15:22:57;0;0;
15:22:58;0;0;
15:22:59;0;0;
15:23:01;0;0;
15:23:02;0;0;
15:23:03;0;0;
15:23:04;0;0;
15:23:05;0;0;
15:23:07;0;0;
15:23:08;0;0;
15:23:09;0;0;
15:23:10;0;0;
15:23:11;0;0;
15:23:13;0;0;
15:23:14;0;0;
15:23:15;0;0;
15:23:16;0;0;
15:23:17;0;0;
15:23:19;0;0;
15:23:20;0;0;
15:23:21;0;0;
15:23:22;0;0;
15:23:23;0;0;
15:23:25;0;0;
15:23:26;0;0;
15:23:27;0;0;
15:23:28;0;0;
15:23:29;0;0;
15:23:31;0;0;
15:23:32;0;0;
15:23:33;0;0;
15:23:34;0;0;
15:23:36;0;0;
15:23:37;0;0;
15:23:38;0;0;
15:23:39;0;0;
15:23:40;0;0;
15:23:42;0;0;
15:23:43;0;0;
15:23:44;0;0;
15:23:45;0;0;
15:23:46;0;0;
15:23:48;0;0;
15:23:49;0;0;
15:23:50;0;0;
15:23:51;0;0;
15:23:52;0;0;
15:23:54;0;0;
15:23:55;0;0;
15:23:56;0;0;
15:23:57;0;0;
15:23:58;0;0;
15:23:59;0;0;
15:24:01;0;0;
15:24:02;0;0;
15:24:03;0;0;
15:24:04;0;0;
15:24:05;0;0;
15:24:07;0;0;
15:24:08;0;0;
15:24:09;0;0;
15:24:10;0;0;
15:24:11;0;0;
15:24:13;0;0;
15:24:14;0;0;
15:24:15;0;0;
15:24:16;0;0;
15:24:17;0;0;
15:24:18;0;0;
15:24:20;0;0;
15:24:21;0;0;
15:24:22;0;0;
15:24:23;0;0;
15:24:24;0;0;
15:24:26;0;0;
15:24:27;0;0;
15:24:28;0;0;
15:24:29;0;0;
15:24:30;0;0;
