13:47:02;0;0;
13:47:04;0;0;
13:47:05;0;0;
13:47:07;0;0;
13:47:08;0;0;
13:47:09;0;0;
13:47:10;0;0;
13:47:11;0;0;
13:47:13;0;0;
13:47:14;0;0;
13:47:15;0;0;
13:47:16;0;0;
13:47:18;0;0;
13:47:19;0;0;
13:47:20;0;0;
13:47:22;0;0;
13:47:23;0;0;
13:47:24;0;0;
13:47:25;0;0;
13:47:26;0;0;
13:47:28;0;0;
13:47:29;0;0;
13:47:30;0;0;
13:47:31;0;0;
13:47:32;0;0;
13:47:34;0;0;
13:47:35;0;0;
13:47:36;0;0;
13:47:37;0;0;
13:47:39;0;0;
13:47:40;0;0;
13:47:41;0;0;
13:47:42;0;0;
13:47:43;0;0;
13:47:45;0;0;
13:47:46;0;0;
13:47:47;0;0;
13:47:48;0;0;
13:47:50;0;0;
13:47:51;0;0;
13:47:52;0;0;
13:47:53;0;0;
13:47:54;0;0;
13:47:56;0;0;
